File,SentenceNumber,Sentence,Translation,TimeStamp,author,raw,authorEmoji,textEmoji,authorNon,textNon
B_2,55,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima2 : Ho preso tutto da te &#129335;‍♀","‎24 / 04 / 18 , 17 : 18 - SupportoVittima2 : I took everything after you &#129335;♀","24 / 04 / 18 , 17 : 18", - SupportoVittima2 , Ho preso tutto da te &#129335;‍♀,- SupportoVittima2,Ho preso tutto da te &#129335;‍♀,- SupportoVittima2,Ho preso tutto da te 
B_2,56,"‎24 / 04 / 18 , 17 : 19 - SupportoBullo1 : Chi te lo dice ?","‎24 / 04 / 18 , 17 : 19 - SupportoBullo1 : Who tells you that?","24 / 04 / 18 , 17 : 19", - SupportoBullo1 , Chi te lo dice ?,- SupportoBullo1,Chi te lo dice ?,- SupportoBullo1,Chi te lo dice ?
B_2,57,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : Io stufio","‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : I study","24 / 04 / 18 , 17 : 19", - SupportoVittima2 , Io stufio,- SupportoVittima2,Io stufio,- SupportoVittima2,Io stufio
B_2,58,"‎24 / 04 / 18 , 17 : 19 - Bullo1 : Minchia se avessi preso da me non saresti qui","‎24 / 04 / 18 , 17 : 19 - Bullo1 : Shit, if you took after me you wouldn't be here.","24 / 04 / 18 , 17 : 19", - Bullo1 , Minchia se avessi preso da me non saresti qui,- Bullo1,Minchia se avessi preso da me non saresti qui,- Bullo1,Minchia se avessi preso da me non saresti qui
B_2,59,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : *studio","‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : *study","24 / 04 / 18 , 17 : 19", - SupportoVittima2 , *studio,- SupportoVittima2,*studio,- SupportoVittima2,*studio
B_2,60,"‎24 / 04 / 18 , 17 : 19 - SupportoBullo2 : Esatto quindi state zitti","‎24 / 04 / 18 , 17 : 19 - SupportoBullo2 : Exactly, so shut up","24 / 04 / 18 , 17 : 19", - SupportoBullo2 , Esatto quindi state zitti,- SupportoBullo2,Esatto quindi state zitti,- SupportoBullo2,Esatto quindi state zitti
B_2,61,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : Sono messa meglio di te tesorooo","‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : I'm in better shape than you honey","24 / 04 / 18 , 17 : 19", - SupportoVittima2 , Sono messa meglio di te tesorooo,- SupportoVittima2,Sono messa meglio di te tesorooo,- SupportoVittima2,Sono messa meglio di te tesorooo
B_2,62,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : Aprì gli occhi . &#129335;‍♀","‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : He opened his eyes. &#129335;♀","24 / 04 / 18 , 17 : 19", - SupportoVittima2 , Aprì gli occhi . &#129335;‍♀,- SupportoVittima2,Aprì gli occhi . &#129335;‍♀,- SupportoVittima2,Aprì gli occhi . 
B_2,63,"‎24 / 04 / 18 , 17 : 19 - Bullo1 : Io a te ti spacco di schiaffi","‎24 / 04 / 18 , 17 : 19 - Bullo1 : I'll slap your face","24 / 04 / 18 , 17 : 19", - Bullo1 , Io a te ti spacco di schiaffi,- Bullo1,Io a te ti spacco di schiaffi,- Bullo1,Io a te ti spacco di schiaffi
B_2,64,"‎24 / 04 / 18 , 17 : 19 - SupportoBullo1 : Sisi studia che così impari a scrivere","‎24 / 04 / 18 , 17 : 19 - SupportoBullo1 : Sure, study so that you learn how to write","24 / 04 / 18 , 17 : 19", - SupportoBullo1 , Sisi studia che così impari a scrivere,- SupportoBullo1,Sisi studia che così impari a scrivere,- SupportoBullo1,Sisi studia che così impari a scrivere
B_2,65,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima1 : Ma secondo te se dei compagni portano delle sigarette a scuola vengono premiati ? La coerenza ragazzina","‎24 / 04 / 18 , 17 : 19 - SupportoVittima1 : But do you think that if classmates bring cigarettes to school they are rewarded? Consistency, little girl","24 / 04 / 18 , 17 : 19", - SupportoVittima1 , Ma secondo te se dei compagni portano delle sigarette a scuola vengono premiati ? La coerenza ragazzina,- SupportoVittima1,Ma secondo te se dei compagni portano delle sigarette a scuola vengono premiati ? La coerenza ragazzina,- SupportoVittima1,Ma secondo te se dei compagni portano delle sigarette a scuola vengono premiati ? La coerenza ragazzina
B_2,66,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Ce sembri un uomo","‎24 / 04 / 18 , 17 : 20 - Bullo1 : You look like a man","24 / 04 / 18 , 17 : 20", - Bullo1 , Ce sembri un uomo,- Bullo1,Ce sembri un uomo,- Bullo1,Ce sembri un uomo
B_2,67,"‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : Ma tu sei un uomoo","‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : But you are a man","24 / 04 / 18 , 17 : 20", - SupportoVittima2 , Ma tu sei un uomoo,- SupportoVittima2,Ma tu sei un uomoo,- SupportoVittima2,Ma tu sei un uomoo
B_2,68,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Lo so","‎24 / 04 / 18 , 17 : 20 - Bullo1 : I know","24 / 04 / 18 , 17 : 20", - Bullo1 , Lo so,- Bullo1,Lo so,- Bullo1,Lo so
B_2,69,"‎24 / 04 / 18 , 17 : 20 - SupportoBullo1 : Si infatti lo è","‎24 / 04 / 18 , 17 : 20 - SupportoBullo1 : Yes indeed he is","24 / 04 / 18 , 17 : 20", - SupportoBullo1 , Si infatti lo è,- SupportoBullo1,Si infatti lo è,- SupportoBullo1,Si infatti lo è
B_2,70,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : È per questo che sei nata","‎24 / 04 / 18 , 17 : 20 - Bullo1 : That's why you were born","24 / 04 / 18 , 17 : 20", - Bullo1 , È per questo che sei nata,- Bullo1,È per questo che sei nata,- Bullo1,È per questo che sei nata
B_2,71,"‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : Siete solo dei bambini","‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : You are just kids","24 / 04 / 18 , 17 : 20", - SupportoVittima2 , Siete solo dei bambini,- SupportoVittima2,Siete solo dei bambini,- SupportoVittima2,Siete solo dei bambini
B_2,72,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Ha parlato","‎24 / 04 / 18 , 17 : 20 - Bullo1 : He spoke","24 / 04 / 18 , 17 : 20", - Bullo1 , Ha parlato,- Bullo1,Ha parlato,- Bullo1,Ha parlato
B_2,73,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non ho come padre uno come te . Mi farebbe solo schifo","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : I don't have someone like you as a father. It would just make me sick","24 / 04 / 18 , 17 : 21", - SupportoVittima2 , Non ho come padre uno come te . Mi farebbe solo schifo,- SupportoVittima2,Non ho come padre uno come te . Mi farebbe solo schifo,- SupportoVittima2,Non ho come padre uno come te . Mi farebbe solo schifo
B_2,74,"‎24 / 04 / 18 , 17 : 21 - SupportoBullo1 : Ma tu fai schifo !","‎24 / 04 / 18 , 17 : 21 - SupportoBullo1 : But you suck!","24 / 04 / 18 , 17 : 21", - SupportoBullo1 , Ma tu fai schifo !,- SupportoBullo1,Ma tu fai schifo !,- SupportoBullo1,Ma tu fai schifo !
B_2,75,"‎24 / 04 / 18 , 17 : 21 - SupportoBullo2 : Anche tu lo sei . . . sei più bambina di tutti BAMBOCCIA","‎24 / 04 / 18 , 17 : 21 - SupportoBullo2 : So are you...you're more of a child than any of us, KID.","24 / 04 / 18 , 17 : 21", - SupportoBullo2 , Anche tu lo sei . . . sei più bambina di tutti BAMBOCCIA,- SupportoBullo2,Anche tu lo sei . . . sei più bambina di tutti BAMBOCCIA,- SupportoBullo2,Anche tu lo sei . . . sei più bambina di tutti BAMBOCCIA
B_2,76,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non come te","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Not like you","24 / 04 / 18 , 17 : 21", - SupportoVittima2 , Non come te,- SupportoVittima2,Non come te,- SupportoVittima2,Non come te
B_2,77,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Bamboccia sei u","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : You are a kid","24 / 04 / 18 , 17 : 21", - SupportoVittima2 , Bamboccia sei u,- SupportoVittima2,Bamboccia sei u,- SupportoVittima2,Bamboccia sei u
B_2,78,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : *tu","‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : *you","24 / 04 / 18 , 17 : 21", - SupportoVittima2 , *tu,- SupportoVittima2,*tu,- SupportoVittima2,*tu
B_2,79,"‎24 / 04 / 18 , 17 : 21 - Bullo1 : Ma cosa guardarti allo specchio ti farebbe schifo ma dipo un po ci prendo l abitudine e ci riderai sopra","‎24 / 04 / 18 , 17 : 21 - Bullo1 :  if you look at yourself in the mirror, you  would  be disgusted, but after a while you get used to it and will laugh about it","24 / 04 / 18 , 17 : 21", - Bullo1 , Ma cosa guardarti allo specchio ti farebbe schifo ma dipo un po ci prendo l abitudine e ci riderai sopra,- Bullo1,Ma cosa guardarti allo specchio ti farebbe schifo ma dipo un po ci prendo l abitudine e ci riderai sopra,- Bullo1,Ma cosa guardarti allo specchio ti farebbe schifo ma dipo un po ci prendo l abitudine e ci riderai sopra
B_2,80,"‎24 / 04 / 18 , 17 : 22 - SupportoBullo2 : Impara a scrivere prima grazie","‎24 / 04 / 18 , 17 : 22 - SupportoBullo2 : Learn to write first thanks","24 / 04 / 18 , 17 : 22", - SupportoBullo2 , Impara a scrivere prima grazie,- SupportoBullo2,Impara a scrivere prima grazie,- SupportoBullo2,Impara a scrivere prima grazie
B_2,81,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Parla quello che rompe gli specchi","‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : The one who breaks the mirrors is talking","24 / 04 / 18 , 17 : 22", - SupportoVittima2 , Parla quello che rompe gli specchi,- SupportoVittima2,Parla quello che rompe gli specchi,- SupportoVittima2,Parla quello che rompe gli specchi
B_2,82,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Disse quella che neanche si sa difendere . . .","‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Said the one who can't even defend herself . . .","24 / 04 / 18 , 17 : 22", - SupportoVittima2 , Disse quella che neanche si sa difendere . . .,- SupportoVittima2,Disse quella che neanche si sa difendere . . .,- SupportoVittima2,Disse quella che neanche si sa difendere . . .
B_2,83,"‎24 / 04 / 18 , 17 : 22 - Bullo1 : Per non vederti","‎24 / 04 / 18 , 17 : 22 - Bullo1 : Not to see you","24 / 04 / 18 , 17 : 22", - Bullo1 , Per non vederti,- Bullo1,Per non vederti,- Bullo1,Per non vederti
B_2,84,"‎24 / 04 / 18 , 17 : 22 - Bullo1 : Si","‎24 / 04 / 18 , 17 : 22 - Bullo1 : Yes","24 / 04 / 18 , 17 : 22", - Bullo1 , Si,- Bullo1,Si,- Bullo1,Si
B_2,85,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Lasciate stare Vittima .","‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Leave Vittima alone.","24 / 04 / 18 , 17 : 22", - SupportoVittima2 , Lasciate stare Vittima .,- SupportoVittima2,Lasciate stare Vittima .,- SupportoVittima2,Lasciate stare Vittima .
B_2,86,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Ha fatto la cosa giusta .","‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : He did the right thing.","24 / 04 / 18 , 17 : 22", - SupportoVittima2 , Ha fatto la cosa giusta .,- SupportoVittima2,Ha fatto la cosa giusta .,- SupportoVittima2,Ha fatto la cosa giusta .
B_2,87,"‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Dai dai state zitti idioti","‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Come on, shut up you idiots","24 / 04 / 18 , 17 : 23", - SupportoBullo2 , Dai dai state zitti idioti,- SupportoBullo2,Dai dai state zitti idioti,- SupportoBullo2,Dai dai state zitti idioti
B_2,88,"‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Idioti ?","‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Idiots?","24 / 04 / 18 , 17 : 23", - SupportoVittima2 , Idioti ?,- SupportoVittima2,Idioti ?,- SupportoVittima2,Idioti ?
B_2,89,"‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Ma chiudi la boccaa","‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Shut your mouth.","24 / 04 / 18 , 17 : 23", - SupportoVittima2 , Ma chiudi la boccaa,- SupportoVittima2,Ma chiudi la boccaa,- SupportoVittima2,Ma chiudi la boccaa
B_2,90,"‎24 / 04 / 18 , 17 : 23 - Bullo1 : Cela vediamo dopo perceh ho una vita spciale IO","‎24 / 04 / 18 , 17 : 23 - Bullo1 : We will deal with it later, because I do have a special life","24 / 04 / 18 , 17 : 23", - Bullo1 , Cela vediamo dopo perceh ho una vita spciale IO,- Bullo1,Cela vediamo dopo perceh ho una vita spciale IO,- Bullo1,Cela vediamo dopo perceh ho una vita spciale IO
B_2,91,"‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : Scusa se ti facciamo perdere tempo Tossico .","‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : Sorry to waste your time Junkie.","24 / 04 / 18 , 17 : 24", - SupportoVittima2 , Scusa se ti facciamo perdere tempo Tossico .,- SupportoVittima2,Scusa se ti facciamo perdere tempo Tossico .,- SupportoVittima2,Scusa se ti facciamo perdere tempo Tossico .
B_2,92,"‎24 / 04 / 18 , 17 : 24 - SupportoBullo2 : Tossica sarai tu ok ? ?","‎24 / 04 / 18 , 17 : 24 - SupportoBullo2 : You're a junkie, okay? ?","24 / 04 / 18 , 17 : 24", - SupportoBullo2 , Tossica sarai tu ok ? ?,- SupportoBullo2,Tossica sarai tu ok ? ?,- SupportoBullo2,Tossica sarai tu ok ? ?
B_2,93,"‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : Non fumo scuss","‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : I don't smoke sorry","24 / 04 / 18 , 17 : 24", - SupportoVittima2 , Non fumo scuss,- SupportoVittima2,Non fumo scuss,- SupportoVittima2,Non fumo scuss
B_2,94,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA","‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Shut up you idiot, you only care about the school you are all day in front of the books NERD","24 / 04 / 18 , 17 : 26", - SupportoBullo2 , Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA,- SupportoBullo2,Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA,- SupportoBullo2,Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA
B_2,95,"‎24 / 04 / 18 , 17 : 26 - Bullo1 : Ti infilero i denti cosi infondo per la gola i denti che ti toccera usare lo spazzolino per il culo per tirarli fuori","‎24 / 04 / 18 , 17 : 26 - Bullo1 : I'll stick my teeth so far down your throat that you'll have to use a toothbrush through your ass to pull them out.","24 / 04 / 18 , 17 : 26", - Bullo1 , Ti infilero i denti cosi infondo per la gola i denti che ti toccera usare lo spazzolino per il culo per tirarli fuori,- Bullo1,Ti infilero i denti cosi infondo per la gola i denti che ti toccera usare lo spazzolino per il culo per tirarli fuori,- Bullo1,Ti infilero i denti cosi infondo per la gola i denti che ti toccera usare lo spazzolino per il culo per tirarli fuori
B_2,96,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Sono superiore a voi . Non perdo tempo a fumare","‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : I am superior to you. I don't waste time smoking","24 / 04 / 18 , 17 : 26", - SupportoVittima2 , Sono superiore a voi . Non perdo tempo a fumare,- SupportoVittima2,Sono superiore a voi . Non perdo tempo a fumare,- SupportoVittima2,Sono superiore a voi . Non perdo tempo a fumare
B_2,97,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Che paura . . &#128514;","‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : How scary . . &#128514;","24 / 04 / 18 , 17 : 26", - SupportoVittima2 , Che paura . . &#128514;,- SupportoVittima2,Che paura . . 😂,- SupportoVittima2,Che paura . . 
B_2,98,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Mi fai solo ridere","‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : You just make me laugh","24 / 04 / 18 , 17 : 26", - SupportoVittima2 , Mi fai solo ridere,- SupportoVittima2,Mi fai solo ridere,- SupportoVittima2,Mi fai solo ridere
B_2,99,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo1 : &#128514; &#128514;","‎24 / 04 / 18 , 17 : 26 - SupportoBullo1 : &#128514; &#128514;","24 / 04 / 18 , 17 : 26", - SupportoBullo1 , &#128514; &#128514;,- SupportoBullo1,😂 😂,- SupportoBullo1, 
B_2,100,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo1 : Secchiona ! !","‎24 / 04 / 18 , 17 : 27 - SupportoBullo1 : Nerd! !","24 / 04 / 18 , 17 : 27", - SupportoBullo1 , Secchiona ! !,- SupportoBullo1,Secchiona ! !,- SupportoBullo1,Secchiona ! !
B_2,101,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Taci","‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Shut up","24 / 04 / 18 , 17 : 27", - SupportoVittima2 , Taci,- SupportoVittima2,Taci,- SupportoVittima2,Taci
B_2,102,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Ma taci tu idiota","‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Shut up you idiot","24 / 04 / 18 , 17 : 27", - SupportoBullo2 , Ma taci tu idiota,- SupportoBullo2,Ma taci tu idiota,- SupportoBullo2,Ma taci tu idiota
B_2,103,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Siete dei bulletti di merda .","‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : You are f***ing bullies.","24 / 04 / 18 , 17 : 27", - SupportoVittima2 , Siete dei bulletti di merda .,- SupportoVittima2,Siete dei bulletti di merda .,- SupportoVittima2,Siete dei bulletti di merda .
B_2,104,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Tutto qua","‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : That's it","24 / 04 / 18 , 17 : 27", - SupportoVittima2 , Tutto qua,- SupportoVittima2,Tutto qua,- SupportoVittima2,Tutto qua
B_2,105,"‎24 / 04 / 18 , 17 : 27 - Bullo1 : Ooo scusa ho usato pare troppo pesanti i bimbi poi si traumatizzato","‎24 / 04 / 18 , 17 : 27 - Bullo1 : Oooh sorry, I used  too nasty words, the kids will be traumatized","24 / 04 / 18 , 17 : 27", - Bullo1 , Ooo scusa ho usato pare troppo pesanti i bimbi poi si traumatizzato,- Bullo1,Ooo scusa ho usato pare troppo pesanti i bimbi poi si traumatizzato,- Bullo1,Ooo scusa ho usato pare troppo pesanti i bimbi poi si traumatizzato
B_2,106,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : &#128514;hai paura è ?","‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : &#128514; you are afraid, aren’t you?","24 / 04 / 18 , 17 : 28", - SupportoBullo1 , &#128514;hai paura è ?,- SupportoBullo1,&#128514;hai paura è ?,- SupportoBullo1, paura è ?
B_2,107,"‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Ahah non fai ridere .","‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Ahah you are not funny.","24 / 04 / 18 , 17 : 28", - SupportoVittima2 , Ahah non fai ridere .,- SupportoVittima2,Ahah non fai ridere .,- SupportoVittima2,Ahah non fai ridere .
B_2,108,"‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Galletto","‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 :  Fearless boy","24 / 04 / 18 , 17 : 28", - SupportoVittima2 , Galletto,- SupportoVittima2,Galletto,- SupportoVittima2,Galletto
B_2,109,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Tacchinardi spiumata","‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Plucked turkey","24 / 04 / 18 , 17 : 28", - SupportoBullo1 , Tacchinardi spiumata,- SupportoBullo1,Tacchinardi spiumata,- SupportoBullo1,Tacchinardi spiumata
B_2,110,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Tacchina","‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Turkey","24 / 04 / 18 , 17 : 28", - SupportoBullo1 , Tacchina,- SupportoBullo1,Tacchina,- SupportoBullo1,Tacchina
B_2,111,"‎24 / 04 / 18 , 17 : 28 - Bullo1 : Infatti le battute di tua mamma fanno ridere","‎24 / 04 / 18 , 17 : 28 - Bullo1 : In fact, your mom's jokes are hilarious","24 / 04 / 18 , 17 : 28", - Bullo1 , Infatti le battute di tua mamma fanno ridere,- Bullo1,Infatti le battute di tua mamma fanno ridere,- Bullo1,Infatti le battute di tua mamma fanno ridere
B_2,112,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Gallina fritta","‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Fried hen","24 / 04 / 18 , 17 : 29", - SupportoVittima2 , Gallina fritta,- SupportoVittima2,Gallina fritta,- SupportoVittima2,Gallina fritta
B_2,113,"‎24 / 04 / 18 , 17 : 29 - Bullo1 : &#9899; la tua faccia dipo che ti avrò messo le mani afdosso","‎24 / 04 / 18 , 17 : 29 - Bullo1 : &#9899; your face after I put my hands on you","24 / 04 / 18 , 17 : 29", - Bullo1 , &#9899; la tua faccia dipo che ti avrò messo le mani afdosso,- Bullo1,⚫ la tua faccia dipo che ti avrò messo le mani afdosso,- Bullo1, la tua faccia dipo che ti avrò messo le mani afdosso
B_2,114,"‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : E tu una secchiona di merda tutto qua &#128169; &#129299;","‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : And you are a f***ing nerd that's all &#128169; &#129299;","24 / 04 / 18 , 17 : 29", - SupportoBullo2 , E tu una secchiona di merda tutto qua &#128169; &#129299;,- SupportoBullo2,E tu una secchiona di merda tutto qua 💩 🤓,- SupportoBullo2,E tu una secchiona di merda tutto qua  
B_2,115,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Mi sto cagando in mano guarda ahahahaha","‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : I'm shitting myself look ahahaha","24 / 04 / 18 , 17 : 29", - SupportoVittima2 , Mi sto cagando in mano guarda ahahahaha,- SupportoVittima2,Mi sto cagando in mano guarda ahahahaha,- SupportoVittima2,Mi sto cagando in mano guarda ahahahaha
B_2,116,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Meglio secchia che merda &#129335;‍♀","‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Better a bucket than shit &#129335;♀","24 / 04 / 18 , 17 : 29", - SupportoVittima2 , Meglio secchia che merda &#129335;‍♀,- SupportoVittima2,Meglio secchia che merda &#129335;‍♀,- SupportoVittima2,Meglio secchia che merda 
B_2,117,"‎24 / 04 / 18 , 17 : 30 - SupportoBullo1 : Si ma lei ti ha detto tutte e 2","‎24 / 04 / 18 , 17 : 30 - SupportoBullo1 : Yes, but she told you both","24 / 04 / 18 , 17 : 30", - SupportoBullo1 , Si ma lei ti ha detto tutte e 2,- SupportoBullo1,Si ma lei ti ha detto tutte e 2,- SupportoBullo1,Si ma lei ti ha detto tutte e 2
B_2,118,"‎24 / 04 / 18 , 17 : 30 - Bullo1 : Per quanto sei cessa credevo che ti cagassi in bocca","‎24 / 04 / 18 , 17 : 30 - Bullo1 : I thought you shit in your mouth because you're so ugly.","24 / 04 / 18 , 17 : 30", - Bullo1 , Per quanto sei cessa credevo che ti cagassi in bocca,- Bullo1,Per quanto sei cessa credevo che ti cagassi in bocca,- Bullo1,Per quanto sei cessa credevo che ti cagassi in bocca
B_2,119,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Sta zitta che ogni volta che mi tocchi mi sporchi","‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Shut up, every time you touch me you make me dirty.","24 / 04 / 18 , 17 : 31", - SupportoBullo2 , Sta zitta che ogni volta che mi tocchi mi sporchi,- SupportoBullo2,Sta zitta che ogni volta che mi tocchi mi sporchi,- SupportoBullo2,Sta zitta che ogni volta che mi tocchi mi sporchi
B_2,120,"‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : Cago in bocca a te bidone","‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : I’ll shit in your mouth you piece of trash","24 / 04 / 18 , 17 : 31", - SupportoVittima2 , Cago in bocca a te bidone,- SupportoVittima2,Cago in bocca a te bidone,- SupportoVittima2,Cago in bocca a te bidone
B_2,121,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Bidone sarai te","‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : You are a dud","24 / 04 / 18 , 17 : 31", - SupportoBullo2 , Bidone sarai te,- SupportoBullo2,Bidone sarai te,- SupportoBullo2,Bidone sarai te
B_2,122,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo1 : Meglio essere bidoni che secchioni","‎24 / 04 / 18 , 17 : 31 - SupportoBullo1 : Better to be a dud than a geek","24 / 04 / 18 , 17 : 31", - SupportoBullo1 , Meglio essere bidoni che secchioni,- SupportoBullo1,Meglio essere bidoni che secchioni,- SupportoBullo1,Meglio essere bidoni che secchioni
B_2,123,"‎24 / 04 / 18 , 17 : 32 - SupportoVittima2 : Non penso proprio","‎24 / 04 / 18 , 17 : 32 - SupportoVittima2 : I don't think so","24 / 04 / 18 , 17 : 32", - SupportoVittima2 , Non penso proprio,- SupportoVittima2,Non penso proprio,- SupportoVittima2,Non penso proprio
B_2,124,"‎24 / 04 / 18 , 17 : 32 - SupportoBullo1 : Io credo di si","‎24 / 04 / 18 , 17 : 32 - SupportoBullo1 : I think so","24 / 04 / 18 , 17 : 32", - SupportoBullo1 , Io credo di si,- SupportoBullo1,Io credo di si,- SupportoBullo1,Io credo di si
B_2,125,"‎24 / 04 / 18 , 17 : 32 - Bullo1 : Dai raga poveri bimbi","‎24 / 04 / 18 , 17 : 32 - Bullo1 : Come on guys, poor kids","24 / 04 / 18 , 17 : 32", - Bullo1 , Dai raga poveri bimbi,- Bullo1,Dai raga poveri bimbi,- Bullo1,Dai raga poveri bimbi
B_2,126,"‎24 / 04 / 18 , 17 : 32 - SupportoBullo2 : Pure il penso proprio di sì","‎24 / 04 / 18 , 17 : 32 - SupportoBullo2 : I think so too","24 / 04 / 18 , 17 : 32", - SupportoBullo2 , Pure il penso proprio di sì,- SupportoBullo2,Pure il penso proprio di sì,- SupportoBullo2,Pure il penso proprio di sì
B_2,127,"‎24 / 04 / 18 , 17 : 33 - SupportoBullo1 : &#128514; &#128514;","‎24 / 04 / 18 , 17 : 33 - SupportoBullo1 : &#128514; &#128514;","24 / 04 / 18 , 17 : 33", - SupportoBullo1 , &#128514; &#128514;,- SupportoBullo1,😂 😂,- SupportoBullo1, 
