File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
B_2,85,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Lasciate stare Vittima .","‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Leave Vittima alone.",Defense,Bystander_defender,False,False
B_2,86,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Ha fatto la cosa giusta .","‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : He did the right thing.",Defense,Bystander_defender,False,False
B_2,87,"‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Dai dai state zitti idioti","‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Come on, shut up you idiots",Insult-General_Insult,Bystander_assistant,False,False
B_2,87,"‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Dai dai state zitti idioti","‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Come on, shut up you idiots",Insult-General_Insult,Bystander_assistant,False,False
B_2,87,"‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Dai dai state zitti idioti","‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Come on, shut up you idiots",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,87,"‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Dai dai state zitti idioti","‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Come on, shut up you idiots",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,88,"‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Idioti ?","‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Idiots?",Defense,Bystander_defender,False,False
B_2,89,"‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Ma chiudi la boccaa","‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Shut your mouth.",Curse_or_Exclusion,Bystander_defender,False,False
B_2,90,"‎24 / 04 / 18 , 17 : 23 - Bullo1 : Cela vediamo dopo perceh ho una vita spciale IO","‎24 / 04 / 18 , 17 : 23 - Bullo1 : We will deal with it later, because I do have a special life",Threat_or_Blackmail,Harasser,False,False
B_2,91,"‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : Scusa se ti facciamo perdere tempo Tossico .","‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : Sorry to waste your time Junkie.",Insult-General_Insult,Bystander_defender,False,False
B_2,92,"‎24 / 04 / 18 , 17 : 24 - SupportoBullo2 : Tossica sarai tu ok ? ?","‎24 / 04 / 18 , 17 : 24 - SupportoBullo2 : You're a junkie, okay? ?",Insult-General_Insult,Bystander_assistant,False,False
B_2,94,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA","‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Shut up you idiot, you only care about the school you are all day in front of the books NERD",Insult-General_Insult,Bystander_assistant,False,False
B_2,94,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA","‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Shut up you idiot, you only care about the school you are all day in front of the books NERD",Insult-General_Insult,Bystander_assistant,False,False
B_2,94,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA","‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Shut up you idiot, you only care about the school you are all day in front of the books NERD",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,94,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA","‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Shut up you idiot, you only care about the school you are all day in front of the books NERD",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,95,"‎24 / 04 / 18 , 17 : 26 - Bullo1 : Ti infilero i denti cosi infondo per la gola i denti che ti toccera usare lo spazzolino per il culo per tirarli fuori","‎24 / 04 / 18 , 17 : 26 - Bullo1 : I'll stick my teeth so far down your throat that you'll have to use a toothbrush through your ass to pull them out.",Threat_or_Blackmail,Harasser,False,False
B_2,96,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Sono superiore a voi . Non perdo tempo a fumare","‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : I am superior to you. I don't waste time smoking",Defense,Bystander_defender,False,False
B_2,97,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Che paura . . &#128514;","‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : How scary . . &#128514;",Defense,Bystander_defender,True,False
B_2,98,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Mi fai solo ridere","‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : You just make me laugh",Defense,Bystander_defender,False,False
B_2,100,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo1 : Secchiona ! !","‎24 / 04 / 18 , 17 : 27 - SupportoBullo1 : Nerd! !",Insult-General_Insult,Bystander_assistant,False,False
B_2,101,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Taci","‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Shut up",Curse_or_Exclusion,Bystander_defender,False,False
B_2,102,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Ma taci tu idiota","‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Shut up you idiot",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,102,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Ma taci tu idiota","‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Shut up you idiot",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,102,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Ma taci tu idiota","‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Shut up you idiot",Insult-General_Insult,Bystander_assistant,False,False
B_2,102,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Ma taci tu idiota","‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Shut up you idiot",Insult-General_Insult,Bystander_assistant,False,False
B_2,103,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Siete dei bulletti di merda .","‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : You are f***ing bullies.",Insult-General_Insult,Bystander_defender,False,False
B_2,105,"‎24 / 04 / 18 , 17 : 27 - Bullo1 : Ooo scusa ho usato pare troppo pesanti i bimbi poi si traumatizzato","‎24 / 04 / 18 , 17 : 27 - Bullo1 : Oooh sorry, I used  too nasty words, the kids will be traumatized",Insult-General_Insult,Harasser,True,False
B_2,107,"‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Ahah non fai ridere .","‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Ahah you are not funny.",Defense,Bystander_defender,False,False
B_2,108,"‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Galletto","‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 :  Fearless boy",Insult-General_Insult,Bystander_defender,False,False
B_2,109,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Tacchinardi spiumata","‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Plucked turkey",Insult-General_Insult,Bystander_assistant,False,False
B_2,110,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Tacchina","‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Turkey",Insult-General_Insult,Bystander_assistant,False,False
B_2,111,"‎24 / 04 / 18 , 17 : 28 - Bullo1 : Infatti le battute di tua mamma fanno ridere","‎24 / 04 / 18 , 17 : 28 - Bullo1 : In fact, your mom's jokes are hilarious",Insult-Attacking_relatives,Harasser,False,False
B_2,112,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Gallina fritta","‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Fried hen",Insult-General_Insult,Bystander_defender,False,False
B_2,113,"‎24 / 04 / 18 , 17 : 29 - Bullo1 : &#9899; la tua faccia dipo che ti avrò messo le mani afdosso","‎24 / 04 / 18 , 17 : 29 - Bullo1 : &#9899; your face after I put my hands on you",Threat_or_Blackmail,Harasser,False,False
B_2,114,"‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : E tu una secchiona di merda tutto qua &#128169; &#129299;","‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : And you are a f***ing nerd that's all &#128169; &#129299;",Insult-General_Insult,Bystander_assistant,False,False
B_2,114,"‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : E tu una secchiona di merda tutto qua &#128169; &#129299;","‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : And you are a f***ing nerd that's all &#128169; &#129299;",Insult-General_Insult,Bystander_assistant,False,False
B_2,114,"‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : E tu una secchiona di merda tutto qua &#128169; &#129299;","‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : And you are a f***ing nerd that's all &#128169; &#129299;",Insult-BodyShame,Bystander_assistant,False,False
B_2,114,"‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : E tu una secchiona di merda tutto qua &#128169; &#129299;","‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : And you are a f***ing nerd that's all &#128169; &#129299;",Insult-BodyShame,Bystander_assistant,False,False
B_2,115,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Mi sto cagando in mano guarda ahahahaha","‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : I'm shitting myself look ahahaha",Defense,Bystander_defender,True,False
B_2,116,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Meglio secchia che merda &#129335;‍♀","‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Better a bucket than shit &#129335;♀",Defense,Bystander_defender,False,False
B_2,118,"‎24 / 04 / 18 , 17 : 30 - Bullo1 : Per quanto sei cessa credevo che ti cagassi in bocca","‎24 / 04 / 18 , 17 : 30 - Bullo1 : I thought you shit in your mouth because you're so ugly.",Insult-BodyShame,Harasser,False,False
B_2,119,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Sta zitta che ogni volta che mi tocchi mi sporchi","‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Shut up, every time you touch me you make me dirty.",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,119,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Sta zitta che ogni volta che mi tocchi mi sporchi","‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Shut up, every time you touch me you make me dirty.",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,119,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Sta zitta che ogni volta che mi tocchi mi sporchi","‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Shut up, every time you touch me you make me dirty.",Insult-General_Insult,Bystander_assistant,False,False
B_2,119,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Sta zitta che ogni volta che mi tocchi mi sporchi","‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Shut up, every time you touch me you make me dirty.",Insult-General_Insult,Bystander_assistant,False,False
B_2,120,"‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : Cago in bocca a te bidone","‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : I’ll shit in your mouth you piece of trash",Threat_or_Blackmail,Bystander_defender,False,False
B_2,120,"‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : Cago in bocca a te bidone","‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : I’ll shit in your mouth you piece of trash",Threat_or_Blackmail,Bystander_defender,False,False
B_2,120,"‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : Cago in bocca a te bidone","‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : I’ll shit in your mouth you piece of trash",Insult-BodyShame,Bystander_defender,False,False
B_2,120,"‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : Cago in bocca a te bidone","‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : I’ll shit in your mouth you piece of trash",Insult-BodyShame,Bystander_defender,False,False
B_2,121,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Bidone sarai te","‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : You are a dud",Defense,Bystander_assistant,False,False
B_2,122,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo1 : Meglio essere bidoni che secchioni","‎24 / 04 / 18 , 17 : 31 - SupportoBullo1 : Better to be a dud than a geek",Insult-General_Insult,Bystander_assistant,False,False
B_2,123,"‎24 / 04 / 18 , 17 : 32 - SupportoVittima2 : Non penso proprio","‎24 / 04 / 18 , 17 : 32 - SupportoVittima2 : I don't think so",Defense,Bystander_defender,False,False
B_2,125,"‎24 / 04 / 18 , 17 : 32 - Bullo1 : Dai raga poveri bimbi","‎24 / 04 / 18 , 17 : 32 - Bullo1 : Come on guys, poor kids",Insult-General_Insult,Harasser,True,False
B_2,128,"‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : Non sapete niente . Rischiate l'anno per fumare . .","‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : You don't know anything . You risk the year for smoking . .",Defense,Bystander_defender,False,False
B_2,130,"‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : Mi fate ridere giuro","‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : You make me laugh I swear",Defense,Bystander_defender,False,False
B_2,137,"‎24 / 04 / 18 , 17 : 34 - SupportoVittima2 : Vai a fumare vah","‎24 / 04 / 18 , 17 : 34 - SupportoVittima2 : Go smoke",Curse_or_Exclusion,Bystander_defender,False,False
B_2,140,"‎24 / 04 / 18 , 17 : 35 - SupportoBullo2 : Ma stai zitta che almeno lui fa qualcosa non come te che stai tutto il giorno a studiare","‎24 / 04 / 18 , 17 : 35 - SupportoBullo2 : shut up, at least he's doing something, not like you who are studying all day long.",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,145,"‎24 / 04 / 18 , 17 : 35 - SupportoVittima2 : Meglio studiare che rovinarsi la vita !","‎24 / 04 / 18 , 17 : 35 - SupportoVittima2 : Better to study than to ruin one’s life!",Defense,Bystander_defender,False,False
B_2,146,"‎24 / 04 / 18 , 17 : 35 - SupportoBullo1 : Che simpatica","‎24 / 04 / 18 , 17 : 35 - SupportoBullo1 : How nice",Insult-General_Insult,Bystander_assistant,True,False
B_2,148,"‎24 / 04 / 18 , 17 : 36 - SupportoBullo1 : Sembri un registratore rotto ! !","‎24 / 04 / 18 , 17 : 36 - SupportoBullo1 : You sound like a broken tape recorder ! !",Insult-General_Insult,Bystander_assistant,False,False
B_2,149,"‎24 / 04 / 18 , 17 : 36 - SupportoVittima2 : Siete simpatici come dei calli sotto i piedi .","‎24 / 04 / 18 , 17 : 36 - SupportoVittima2 : You are as nice as corns under the feet.",Insult-General_Insult,Bystander_defender,False,False
B_2,150,"‎24 / 04 / 18 , 17 : 36 - SupportoVittima2 : E inutili come i rotoli di carta igienica finita","‎24 / 04 / 18 , 17 : 36 - SupportoVittima2 : And as useless as the finished toilet paper rolls",Insult-General_Insult,Bystander_defender,False,False
B_2,151,"‎24 / 04 / 18 , 17 : 36 - SupportoBullo1 : È tu come una buffa sulla mano","‎24 / 04 / 18 , 17 : 36 - SupportoBullo1 : And you as a funny on the hand",Insult-General_Insult,Bystander_assistant,False,False
B_2,152,"‎24 / 04 / 18 , 17 : 37 - SupportoVittima2 : Scusa se ti infastidisco","‎24 / 04 / 18 , 17 : 37 - SupportoVittima2 : Sorry to bother you",Other,Bystander_defender,True,False
B_2,158,"‎24 / 04 / 18 , 17 : 38 - Bullo1 : Sì sono tossico E infatti sono dipendente da tua madre","‎24 / 04 / 18 , 17 : 38 - Bullo1 : Yes I am a junkie and, in fact, I am addicted to your mother",Insult-Attacking_relatives,Harasser,False,False
B_2,159,"‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : Mia madre punta in alto . Non alle merda nel sottosuolo","‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : My mother aims high. Not for buried shit.",Defense,Bystander_defender,False,False
B_2,159,"‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : Mia madre punta in alto . Non alle merda nel sottosuolo","‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : My mother aims high. Not for buried shit.",Defense,Bystander_defender,False,False
B_2,159,"‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : Mia madre punta in alto . Non alle merda nel sottosuolo","‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : My mother aims high. Not for buried shit.",Insult-General_Insult,Bystander_defender,False,False
B_2,159,"‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : Mia madre punta in alto . Non alle merda nel sottosuolo","‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : My mother aims high. Not for buried shit.",Insult-General_Insult,Bystander_defender,False,False
B_2,161,"‎24 / 04 / 18 , 17 : 39 - Bullo1 : Sì tua madre si mette in ginocchio poi punta in alto con le mani per prendermi le palle","‎24 / 04 / 18 , 17 : 39 - Bullo1 : Yes, your mother gets down on her knees then reaches up with her hands to grab my balls",Insult-Attacking_relatives,Harasser,False,False
B_2,165,"‎24 / 04 / 18 , 17 : 42 - SupportoVittima2 : Basta chiedere a tua mamma .","‎24 / 04 / 18 , 17 : 42 - SupportoVittima2 : Just ask your mom.",Insult-Attacking_relatives,Bystander_defender,False,False
B_2,166,"‎24 / 04 / 18 , 17 : 43 - SupportoBullo1 : Cmq resta il fatto che Vittima è uno spione","‎24 / 04 / 18 , 17 : 43 - SupportoBullo1 : However, the fact remains that Vittima is a snitch.",Insult-General_Insult,Bystander_assistant,False,False
B_2,167,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Non lo è !","‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : It is not!",Defense,Bystander_defender,False,False
B_2,168,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Lasciatelo stare .","‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Leave him alone .",Defense,Bystander_defender,False,False
B_2,169,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Ha fatto la cosa giusta","‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : He did the right thing",Defense,Bystander_defender,False,False
B_2,170,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Ve lo siete meritato","‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : You deserved it",Defense,Bystander_defender,False,False
B_2,171,"‎24 / 04 / 18 , 18 : 51 - Vittima : Ma cosa volete da me ?","‎24 / 04 / 18 , 18 : 51 - Vittima : But what do you want from me?",Defense,Victim,False,False
B_2,172,"‎24 / 04 / 18 , 18 : 51 - Vittima : Ho solo detto quello che ho visto . Non voglio mica passarci io per le cose che fanno gli altri ! ! ! !","‎24 / 04 / 18 , 18 : 51 - Vittima : I just said what I saw. I don't want to be the one who pays for the things others do ! ! ! !",Defense,Victim,False,False
B_2,173,"‎24 / 04 / 18 , 18 : 52 - SupportoVittima2 : Esatto","‎24 / 04 / 18 , 18 : 52 - SupportoVittima2 : Exactly",Defense,Bystander_defender,False,False
B_2,174,"‎24 / 04 / 18 , 18 : 56 - SupportoVittima1 : Infatti non rompete tossici . . .","‎24 / 04 / 18 , 18 : 56 - SupportoVittima1 : In fact, don't pester, junkies. . .",Insult-General_Insult,Bystander_defender,False,False
B_2,175,"‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : Ma state zitti secchi / bidoni","‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : shut up nerds / trash",Insult-BodyShame,Bystander_assistant,False,False
B_2,175,"‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : Ma state zitti secchi / bidoni","‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : shut up nerds / trash",Insult-BodyShame,Bystander_assistant,False,False
B_2,175,"‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : Ma state zitti secchi / bidoni","‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : shut up nerds / trash",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,175,"‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : Ma state zitti secchi / bidoni","‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : shut up nerds / trash",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,176,"‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Ma chiudi la bocca tacchino","‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Shut your mouth turkey",Insult-General_Insult,Bystander_defender,False,False
B_2,176,"‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Ma chiudi la bocca tacchino","‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Shut your mouth turkey",Insult-General_Insult,Bystander_defender,False,False
B_2,176,"‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Ma chiudi la bocca tacchino","‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Shut your mouth turkey",Curse_or_Exclusion,Bystander_defender,False,False
B_2,176,"‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Ma chiudi la bocca tacchino","‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Shut your mouth turkey",Curse_or_Exclusion,Bystander_defender,False,False
B_2,178,"‎24 / 04 / 18 , 20 : 11 - SupportoVittima2 : Tacchinaaa","‎24 / 04 / 18 , 20 : 11 - SupportoVittima2 : Turkey",Insult-General_Insult,Bystander_defender,False,False
B_2,179,"‎24 / 04 / 18 , 20 : 12 - SupportoBullo1 : Studi tanto e non sai neanche capire la differenza tra maschi e femmine ! !","‎24 / 04 / 18 , 20 : 12 - SupportoBullo1 : You study so much and you don't even know the difference between males and females ! !",Insult-General_Insult,Bystander_assistant,False,False
B_2,180,"‎24 / 04 / 18 , 20 : 13 - SupportoVittima2 : Ma chiudi la boccaa","‎24 / 04 / 18 , 20 : 13 - SupportoVittima2 : Shut your mouth.",Curse_or_Exclusion,Bystander_defender,False,False
B_2,181,"‎24 / 04 / 18 , 20 : 14 - SupportoVittima1 : Basta ragazzi ! Lui si sentiva moralmente di fare ciò che ha fatto e basta","‎24 / 04 / 18 , 20 : 14 - SupportoVittima1 : Enough guys! He felt morally like doing what he did, and that was it.",Defense,Bystander_defender,False,False
B_2,184,"‎24 / 04 / 18 , 20 : 36 - SupportoBullo1 : Ma dai state zitti","‎24 / 04 / 18 , 20 : 36 - SupportoBullo1 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,185,"‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : Esatto state zitti","‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : That's right, shut up",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_2,185,"‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : Esatto state zitti","‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : That's right, shut up",Encouragement_to_the_Harasser,Bystander_assistant,False,False
B_2,185,"‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : Esatto state zitti","‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : That's right, shut up",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,185,"‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : Esatto state zitti","‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : That's right, shut up",Curse_or_Exclusion,Bystander_assistant,False,False
B_2,186,"‎24 / 04 / 18 , 20 : 47 - Bullo1 : Raga se vi intromette peggio per VOI perche pocchio voi e anche lui quindi","‎24 / 04 / 18 , 20 : 47 - Bullo1 : Guys, if you interfere, too bad for YOU because I’ll beat you and him too, so..",Threat_or_Blackmail,Harasser,False,False
B_2,187,"‎24 / 04 / 18 , 20 : 48 - Bullo1 : Questa vasta scelta di diffonderlo è come la vostra vita cioè inutile","‎24 / 04 / 18 , 20 : 48 - Bullo1 : This wide choice of spreading is like your life, i.e. useless",Curse_or_Exclusion,Harasser,False,False
B_2,189,"‎24 / 04 / 18 , 20 : 49 - SupportoBullo1 : Quindi siamo in tre conto tre babbuini","‎24 / 04 / 18 , 20 : 49 - SupportoBullo1 : So we are three against three baboons",Insult-General_Insult,Bystander_assistant,False,False
B_2,190,"‎24 / 04 / 18 , 21 : 02 - SupportoVittima2 : Babbuina sarai tu","‎24 / 04 / 18 , 21 : 02 - SupportoVittima2 : You're the baboon",Defense,Bystander_defender,False,False
B_2,191,"‎24 / 04 / 18 , 21 : 03 - Bullo1 : Che bambini che siete","‎24 / 04 / 18 , 21 : 03 - Bullo1 :  you are just kids",Insult-General_Insult,Harasser,False,False
B_2,193,"‎24 / 04 / 18 , 21 : 03 - Bullo1 : Ma crescete","‎24 / 04 / 18 , 21 : 03 - Bullo1 : grow up",Other,Harasser,False,False
B_2,194,"‎24 / 04 / 18 , 21 : 03 - SupportoVittima2 : Ma chiuditi la bocca","‎24 / 04 / 18 , 21 : 03 - SupportoVittima2 : Shut your mouth.",Curse_or_Exclusion,Bystander_defender,False,False
B_2,196,"‎24 / 04 / 18 , 21 : 06 - SupportoVittima2 : Se hai qualche problema vieni pure a dirmelo","‎24 / 04 / 18 , 21 : 06 - SupportoVittima2 : If you have any problem come and tell me",Defense,Bystander_defender,False,False
B_2,197,"‎24 / 04 / 18 , 21 : 07 - SupportoVittima2 : Non mi fai paura","‎24 / 04 / 18 , 21 : 07 - SupportoVittima2 : You don't scare me",Defense,Bystander_defender,False,False
B_2,198,"‎24 / 04 / 18 , 21 : 09 - SupportoBullo1 : Vediamo giovedì a scuola","‎24 / 04 / 18 , 21 : 09 - SupportoBullo1 : We will see on Thursday at school",Threat_or_Blackmail,Bystander_assistant,False,False
B_2,200,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : Se aver problemi venite a dirmelo . Non mascondetevi dietro ad uno schermo","‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : If you have problems come and tell me. Don't hide behind a screen",Defense,Bystander_defender,False,False
B_2,201,"‎24 / 04 / 18 , 21 : 19 - Vittima : io non vi capisco , anche voi avreste fatto lo stesso","‎24 / 04 / 18 , 21 : 19 - Vittima : I don't understand you, you would have done the same.",Defense,Victim,False,False
B_2,202,"‎24 / 04 / 18 , 21 : 20 - Bullo1 : Sono affari nostri di cosa facciamo però tu hai sbagliato ed ci saranno dell brutte conssenguemze","‎24 / 04 / 18 , 21 : 20 - Bullo1 : What we do is  our own business but you made a mistake and there will be some bad consequences",Threat_or_Blackmail,Harasser,False,False
B_2,202,"‎24 / 04 / 18 , 21 : 20 - Bullo1 : Sono affari nostri di cosa facciamo però tu hai sbagliato ed ci saranno dell brutte conssenguemze","‎24 / 04 / 18 , 21 : 20 - Bullo1 : What we do is  our own business but you made a mistake and there will be some bad consequences",Threat_or_Blackmail,Harasser,False,False
B_2,202,"‎24 / 04 / 18 , 21 : 20 - Bullo1 : Sono affari nostri di cosa facciamo però tu hai sbagliato ed ci saranno dell brutte conssenguemze","‎24 / 04 / 18 , 21 : 20 - Bullo1 : What we do is  our own business but you made a mistake and there will be some bad consequences",Other,Harasser,False,False
B_2,202,"‎24 / 04 / 18 , 21 : 20 - Bullo1 : Sono affari nostri di cosa facciamo però tu hai sbagliato ed ci saranno dell brutte conssenguemze","‎24 / 04 / 18 , 21 : 20 - Bullo1 : What we do is  our own business but you made a mistake and there will be some bad consequences",Other,Harasser,False,False
B_2,203,"‎24 / 04 / 18 , 21 : 20 - Vittima : mi stai minacciando ?","‎24 / 04 / 18 , 21 : 20 - Vittima : Are you threatening me?",Defense,Victim,False,False
