File,SentenceNumber,Sentence,Translation,TimeStamp,author,raw,authorEmoji,textEmoji,authorNon,textNon
B_1,149,"‎24 / 04 / 18 , 21 : 14 - SupportoBullo2 : Se l'é cercata","‎24 / 04 / 18 , 21 : 14 - SupportoBullo2 : He asked for it","24 / 04 / 18 , 21 : 14", - SupportoBullo2 , He asked for it,- SupportoBullo2,He asked for it,- SupportoBullo2,He asked for it
B_1,150,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima3 : ZITTA","‎24 / 04 / 18 , 21 : 14 - SupportoVittima3 : SHUT UP","24 / 04 / 18 , 21 : 14", - SupportoVittima3 , SHUT UP,- SupportoVittima3,SHUT UP,- SupportoVittima3,SHUT UP
B_1,151,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : SI ZITTA","‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : YES, SHUT UP","24 / 04 / 18 , 21 : 14", - SupportoVittima2 ," YES, SHUT UP",- SupportoVittima2,"YES, SHUT UP",- SupportoVittima2,"YES, SHUT UP"
B_1,152,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : lui ha fatto solo bene","‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : he did the right thing","24 / 04 / 18 , 21 : 14", - SupportoVittima2 , he did the right thing,- SupportoVittima2,he did the right thing,- SupportoVittima2,he did the right thing
B_1,153,"‎24 / 04 / 18 , 21 : 15 - SupportoBullo2 : Wow copi ancora le battute che originalità","‎24 / 04 / 18 , 21 : 15 - SupportoBullo2 : Wow you still copy wisecracks, how original","24 / 04 / 18 , 21 : 15", - SupportoBullo2 ," Wow you still copy wisecracks, how original",- SupportoBullo2,"Wow you still copy wisecracks, how original",- SupportoBullo2,"Wow you still copy wisecracks, how original"
B_1,154,"‎24 / 04 / 18 , 21 : 15 - SupportoBullo2 : Sisi intanto però nella &#128169; ci siamo noi e non lui o voi !","‎24 / 04 / 18 , 21 : 15 - SupportoBullo2 : Oh yes meanwhile however we are in the &#128169, not him or you!","24 / 04 / 18 , 21 : 15", - SupportoBullo2 ," Oh yes meanwhile however we are in the &#128169, not him or you!",- SupportoBullo2,"Oh yes meanwhile however we are in the &#128169, not him or you!",- SupportoBullo2,"Oh yes meanwhile however we are in the &#128169, not him or you!"
B_1,155,"‎24 / 04 / 18 , 21 : 16 - SupportoVittima2 : Parla lei , che ha il cervello piú piccolo di una noce . Anzi non ce lo hai manco","‎24 / 04 / 18 , 21 : 16 - SupportoVittima2 : She is talking, the one whose brain is smaller than a walnut. In fact you don't even have it","24 / 04 / 18 , 21 : 16", - SupportoVittima2 ," She is talking, the one whose brain is smaller than a walnut. In fact you don't even have it",- SupportoVittima2,"She is talking, the one whose brain is smaller than a walnut. In fact you don't even have it",- SupportoVittima2,"She is talking, the one whose brain is smaller than a walnut. In fact you don't even have it"
B_1,156,"‎24 / 04 / 18 , 21 : 17 - SupportoBullo1 : SupportoBullo2 ti fai trattare cosi","‎24 / 04 / 18 , 21 : 17 - SupportoBullo1 : SupportoBullo2 don’t let them treat you like this","24 / 04 / 18 , 21 : 17", - SupportoBullo1 , SupportoBullo2 don’t let them treat you like this,- SupportoBullo1,SupportoBullo2 don’t let them treat you like this,- SupportoBullo1,SupportoBullo2 don’t let them treat you like this
B_1,157,"‎24 / 04 / 18 , 21 : 17 - SupportoBullo2 : Ah sì ? Non so vogliamo parlare di te ? ! Che se una persona ti dice qualcosa rimbalza nella tua testa vuota per 3 settimane . . .","‎24 / 04 / 18 , 21 : 17 - SupportoBullo2 : Oh yeah? I don't know, shall we talk about you? ! if a person tells you something it bounces around in your empty head for 3 weeks . . .","24 / 04 / 18 , 21 : 17", - SupportoBullo2 ," Oh yeah? I don't know, shall we talk about you? ! if a person tells you something it bounces around in your empty head for 3 weeks . . .",- SupportoBullo2,"Oh yeah? I don't know, shall we talk about you? ! if a person tells you something it bounces around in your empty head for 3 weeks . . .",- SupportoBullo2,"Oh yeah? I don't know, shall we talk about you? ! if a person tells you something it bounces around in your empty head for 3 weeks . . ."
B_1,158,"‎24 / 04 / 18 , 21 : 18 - SupportoBullo2 : Nono ti pare","‎24 / 04 / 18 , 21 : 18 - SupportoBullo2 : Not at all","24 / 04 / 18 , 21 : 18", - SupportoBullo2 , Not at all,- SupportoBullo2,Not at all,- SupportoBullo2,Not at all
B_1,159,"‎24 / 04 / 18 , 21 : 18 - SupportoBullo2 : Poi da lei . .","‎24 / 04 / 18 , 21 : 18 - SupportoBullo2 : Coming from her!","24 / 04 / 18 , 21 : 18", - SupportoBullo2 , Coming from her!,- SupportoBullo2,Coming from her!,- SupportoBullo2,Coming from her!
B_1,160,"‎24 / 04 / 18 , 21 : 18 - SupportoBullo2 : Scusa a chi parli ?","‎24 / 04 / 18 , 21 : 18 - SupportoBullo2 : Excuse me who are you talking to?","24 / 04 / 18 , 21 : 18", - SupportoBullo2 , Excuse me who are you talking to?,- SupportoBullo2,Excuse me who are you talking to?,- SupportoBullo2,Excuse me who are you talking to?
B_1,161,"‎24 / 04 / 18 , 21 : 19 - SupportoBullo1 : Scusa o sbagliato","‎24 / 04 / 18 , 21 : 19 - SupportoBullo1 : Sorry I was wrong","24 / 04 / 18 , 21 : 19", - SupportoBullo1 , Sorry I was wrong,- SupportoBullo1,Sorry I was wrong,- SupportoBullo1,Sorry I was wrong
B_1,162,"‎24 / 04 / 18 , 21 : 19 - SupportoVittima2 : Parla lui poi","‎24 / 04 / 18 , 21 : 19 - SupportoVittima2 : He should talk","24 / 04 / 18 , 21 : 19", - SupportoVittima2 , He should talk,- SupportoVittima2,He should talk,- SupportoVittima2,He should talk
B_1,163,"‎24 / 04 / 18 , 21 : 19 - SupportoBullo1 : Hai rotto","‎24 / 04 / 18 , 21 : 19 - SupportoBullo1 :  You have been annoying","24 / 04 / 18 , 21 : 19", - SupportoBullo1 ,  You have been annoying,- SupportoBullo1,You have been annoying,- SupportoBullo1,You have been annoying
B_1,164,"‎24 / 04 / 18 , 21 : 20 - SupportoBullo1 : Testa vuota","‎24 / 04 / 18 , 21 : 20 - SupportoBullo1 : Airhead","24 / 04 / 18 , 21 : 20", - SupportoBullo1 , Airhead,- SupportoBullo1,Airhead,- SupportoBullo1,Airhead
B_1,165,"‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Tu caso mai","‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : You, if anything  (just in case)","24 / 04 / 18 , 21 : 20", - SupportoVittima2 ," You, if anything  (just in case)",- SupportoVittima2,"You, if anything (just in case)",- SupportoVittima2,"You, if anything (just in case)"
B_1,166,"‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Nella tua testa vuota gira solo l'invidia","‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Only jealousy fills  your empty head","24 / 04 / 18 , 21 : 20", - SupportoVittima2 , Only jealousy fills  your empty head,- SupportoVittima2,Only jealousy fills your empty head,- SupportoVittima2,Only jealousy fills your empty head
B_1,167,"‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Solo pk lui è inteligente e tu no","‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : Just because he's smart and you're not","24 / 04 / 18 , 21 : 20", - SupportoVittima2 , Just because he's smart and you're not,- SupportoVittima2,Just because he's smart and you're not,- SupportoVittima2,Just because he's smart and you're not
B_1,168,"‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : &#128514;","‎24 / 04 / 18 , 21 : 20 - SupportoVittima2 : &#128514;","24 / 04 / 18 , 21 : 20", - SupportoVittima2 , &#128514;,- SupportoVittima2,😂,- SupportoVittima2,
B_1,169,"‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : Parla la più magra della classe &#128578;","‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : The skinniest in the class is talking &#128578;","24 / 04 / 18 , 21 : 21", - SupportoBullo1 , The skinniest in the class is talking &#128578;,- SupportoBullo1,The skinniest in the class is talking 🙂,- SupportoBullo1,The skinniest in the class is talking 
B_1,170,"‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : O che vuoi dire","‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : What do you mean?","24 / 04 / 18 , 21 : 21", - SupportoVittima2 , What do you mean?,- SupportoVittima2,What do you mean?,- SupportoVittima2,What do you mean?
B_1,171,"‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Che centra","‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : What has it got to do with this?","24 / 04 / 18 , 21 : 21", - SupportoVittima2 , What has it got to do with this?,- SupportoVittima2,What has it got to do with this?,- SupportoVittima2,What has it got to do with this?
B_1,172,"‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : &#128512;","‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : &#128512;","24 / 04 / 18 , 21 : 21", - SupportoBullo1 , &#128512;,- SupportoBullo1,😀,- SupportoBullo1,
B_1,173,"‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Buon per me se sono mahra","‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Good for me if  I’m thin","24 / 04 / 18 , 21 : 21", - SupportoVittima2 , Good for me if  I’m thin,- SupportoVittima2,Good for me if I’m thin,- SupportoVittima2,Good for me if I’m thin
B_1,174,"‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Magra*","‎24 / 04 / 18 , 21 : 21 - SupportoVittima2 : Lean*","24 / 04 / 18 , 21 : 21", - SupportoVittima2 , Lean*,- SupportoVittima2,Lean*,- SupportoVittima2,Lean*
B_1,175,"‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : Ho sai scrivere","‎24 / 04 / 18 , 21 : 21 - SupportoBullo1 : I can write","24 / 04 / 18 , 21 : 21", - SupportoBullo1 , I can write,- SupportoBullo1,I can write,- SupportoBullo1,I can write
B_1,176,"‎24 / 04 / 18 , 21 : 22 - SupportoVittima2 : Parla dinuovo lui","‎24 / 04 / 18 , 21 : 22 - SupportoVittima2 : He should talk again","24 / 04 / 18 , 21 : 22", - SupportoVittima2 , He should talk again,- SupportoVittima2,He should talk again,- SupportoVittima2,He should talk again
B_1,177,"‎24 / 04 / 18 , 21 : 22 - SupportoBullo1 : Che voto hai in Italiano Non sufficiente","‎24 / 04 / 18 , 21 : 22 - SupportoBullo1 : What grade do you have in Italian A failing grade","24 / 04 / 18 , 21 : 22", - SupportoBullo1 , What grade do you have in Italian A failing grade,- SupportoBullo1,What grade do you have in Italian A failing grade,- SupportoBullo1,What grade do you have in Italian A failing grade
B_1,178,"‎24 / 04 / 18 , 21 : 23 - SupportoVittima2 : Sicuramente piú di te","‎24 / 04 / 18 , 21 : 23 - SupportoVittima2 : Definitely more than you","24 / 04 / 18 , 21 : 23", - SupportoVittima2 , Definitely more than you,- SupportoVittima2,Definitely more than you,- SupportoVittima2,Definitely more than you
B_1,179,"‎24 / 04 / 18 , 21 : 23 - SupportoBullo1 : Almeno prendo voti più alti","‎24 / 04 / 18 , 21 : 23 - SupportoBullo1 : At least I get higher grades","24 / 04 / 18 , 21 : 23", - SupportoBullo1 , At least I get higher grades,- SupportoBullo1,At least I get higher grades,- SupportoBullo1,At least I get higher grades
B_1,180,"‎24 / 04 / 18 , 21 : 24 - SupportoBullo1 : Scusate Vittima che fine a fatto","‎24 / 04 / 18 , 21 : 24 - SupportoBullo1 : Sorry, Vittima, where has he gone?","24 / 04 / 18 , 21 : 24", - SupportoBullo1 ," Sorry, Vittima, where has he gone?",- SupportoBullo1,"Sorry, Vittima, where has he gone?",- SupportoBullo1,"Sorry, Vittima, where has he gone?"
B_1,181,"‎24 / 04 / 18 , 21 : 24 - SupportoVittima2 : Ahah ma fammi il piacere , tu che peendi voti migliori dei miei . FAMMI IL PIACERE","‎24 / 04 / 18 , 21 : 24 - SupportoVittima2 : Ahah do me a favor, you who get higher grades than me. GIVE ME A BREAK","24 / 04 / 18 , 21 : 24", - SupportoVittima2 ," Ahah do me a favor, you who get higher grades than me. GIVE ME A BREAK",- SupportoVittima2,"Ahah do me a favor, you who get higher grades than me. GIVE ME A BREAK",- SupportoVittima2,"Ahah do me a favor, you who get higher grades than me. GIVE ME A BREAK"
B_1,182,"‎24 / 04 / 18 , 21 : 24 - SupportoBullo1 : Non a scritto più niente","‎24 / 04 / 18 , 21 : 24 - SupportoBullo1 : He did not write any more","24 / 04 / 18 , 21 : 24", - SupportoBullo1 , He did not write any more,- SupportoBullo1,He did not write any more,- SupportoBullo1,He did not write any more
B_1,183,"‎24 / 04 / 18 , 21 : 28 - SupportoBullo2 : Sarà sicuramente andato a spifferare tutto ai suoi genitori lamentandosi come un bambino viziato","‎24 / 04 / 18 , 21 : 28 - SupportoBullo2 : He has surely gone to his parents complaining like a spoiled child","24 / 04 / 18 , 21 : 28", - SupportoBullo2 , He has surely gone to his parents complaining like a spoiled child,- SupportoBullo2,He has surely gone to his parents complaining like a spoiled child,- SupportoBullo2,He has surely gone to his parents complaining like a spoiled child
B_1,184,"‎25 / 04 / 18 , 09 : 53 - Bullo1 : Infatti è un gatto aggrappato alle palle &#128514; &#128514; &#129299; &#129299;","‎25 / 04 / 18 , 09 : 53 - Bullo1 : In fact, it's a cat clinging to balls &#128514; &#128514; &#129299; &#129299;","25 / 04 / 18 , 09 : 53", - Bullo1 ," In fact, it's a cat clinging to balls &#128514; &#128514; &#129299; &#129299;",- Bullo1,"In fact, it's a cat clinging to balls 😂 😂 🤓 🤓",- Bullo1,"In fact, it's a cat clinging to balls    "
B_1,185,"‎25 / 04 / 18 , 09 : 53 - SupportoBullo1 : Ai perfettamente ragione","‎25 / 04 / 18 , 09 : 53 - SupportoBullo1 : You are perfectly right","25 / 04 / 18 , 09 : 53", - SupportoBullo1 , You are perfectly right,- SupportoBullo1,You are perfectly right,- SupportoBullo1,You are perfectly right
B_1,186,"‎25 / 04 / 18 , 09 : 53 - Bullo1 : &#128514; &#128514;","‎25 / 04 / 18 , 09 : 53 - Bullo1 : &#128514; &#128514;","25 / 04 / 18 , 09 : 53", - Bullo1 , &#128514; &#128514;,- Bullo1,😂 😂,- Bullo1, 
B_1,187,"‎25 / 04 / 18 , 09 : 53 - SupportoVittima2 : Non è vero","‎25 / 04 / 18 , 09 : 53 - SupportoVittima2 : It's not true!","25 / 04 / 18 , 09 : 53", - SupportoVittima2 , It's not true!,- SupportoVittima2,It's not true!,- SupportoVittima2,It's not true!
B_1,188,"‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : Ma stai li","‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : Just stay there","25 / 04 / 18 , 09 : 54", - SupportoBullo1 , Just stay there,- SupportoBullo1,Just stay there,- SupportoBullo1,Just stay there
B_1,189,"‎25 / 04 / 18 , 09 : 54 - SupportoVittima2 : Ividia . . . invidia","‎25 / 04 / 18 , 09 : 54 - SupportoVittima2 : Jealousy. . . jealousy","25 / 04 / 18 , 09 : 54", - SupportoVittima2 , Jealousy. . . jealousy,- SupportoVittima2,Jealousy. . . jealousy,- SupportoVittima2,Jealousy. . . jealousy
B_1,190,"‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : Ma cosa dici","‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : What are you talking about","25 / 04 / 18 , 09 : 54", - SupportoBullo1 , What are you talking about,- SupportoBullo1,What are you talking about,- SupportoBullo1,What are you talking about
B_1,191,"‎25 / 04 / 18 , 09 : 54 - SupportoVittima2 : Invidia","‎25 / 04 / 18 , 09 : 54 - SupportoVittima2 : Jealousy","25 / 04 / 18 , 09 : 54", - SupportoVittima2 , Jealousy,- SupportoVittima2,Jealousy,- SupportoVittima2,Jealousy
B_1,192,"‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : Non è vero","‎25 / 04 / 18 , 09 : 54 - SupportoBullo1 : It's not true!","25 / 04 / 18 , 09 : 54", - SupportoBullo1 , It's not true!,- SupportoBullo1,It's not true!,- SupportoBullo1,It's not true!
B_1,193,"‎25 / 04 / 18 , 09 : 55 - Bullo1 : Ma stai zitta . . . .","‎25 / 04 / 18 , 09 : 55 - Bullo1 : Shut up . . . .","25 / 04 / 18 , 09 : 55", - Bullo1 , Shut up . . . .,- Bullo1,Shut up . . . .,- Bullo1,Shut up . . . .
B_1,194,"‎25 / 04 / 18 , 09 : 55 - SupportoBullo1 : Grande","‎25 / 04 / 18 , 09 : 55 - SupportoBullo1 : Great","25 / 04 / 18 , 09 : 55", - SupportoBullo1 , Great,- SupportoBullo1,Great,- SupportoBullo1,Great
B_1,195,"‎25 / 04 / 18 , 09 : 55 - SupportoVittima2 : Ma stai zitto tu","‎25 / 04 / 18 , 09 : 55 - SupportoVittima2 : Shut up!","25 / 04 / 18 , 09 : 55", - SupportoVittima2 , Shut up!,- SupportoVittima2,Shut up!,- SupportoVittima2,Shut up!
B_1,196,"‎25 / 04 / 18 , 09 : 56 - SupportoBullo1 : Tu devi stare zitta","‎25 / 04 / 18 , 09 : 56 - SupportoBullo1 : You must be quiet","25 / 04 / 18 , 09 : 56", - SupportoBullo1 , You must be quiet,- SupportoBullo1,You must be quiet,- SupportoBullo1,You must be quiet
B_1,197,"‎25 / 04 / 18 , 09 : 56 - SupportoBullo2 : Wow e Vittima dove é andato a finire ? Si lascia difendere da voi , ma intanto non scrive pk se la fa sotto dalla paura","‎25 / 04 / 18 , 09 : 56 - SupportoBullo2 : Wow and Vittima where did he go ? He lets himself be defended by you, but in the meantime he doesn't write ‘cos he’s wet himself from fear.","25 / 04 / 18 , 09 : 56", - SupportoBullo2 ," Wow and Vittima where did he go ? He lets himself be defended by you, but in the meantime he doesn't write ‘cos he’s wet himself from fear.",- SupportoBullo2,"Wow and Vittima where did he go ? He lets himself be defended by you, but in the meantime he doesn't write ‘cos he’s wet himself from fear.",- SupportoBullo2,"Wow and Vittima where did he go ? He lets himself be defended by you, but in the meantime he doesn't write ‘cos he’s wet himself from fear."
B_1,198,"‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Si","‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Yes","25 / 04 / 18 , 09 : 57", - SupportoBullo1 , Yes,- SupportoBullo1,Yes,- SupportoBullo1,Yes
B_1,199,"‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Infatti","‎25 / 04 / 18 , 09 : 57 - SupportoBullo1 : Indeed","25 / 04 / 18 , 09 : 57", - SupportoBullo1 , Indeed,- SupportoBullo1,Indeed,- SupportoBullo1,Indeed
B_1,200,"‎25 / 04 / 18 , 09 : 59 - SupportoBullo1 : SupportoVittima2 ma cosa aiuti uno spione , che forse un giorno ti potrà fare la spia","‎25 / 04 / 18 , 09 : 59 - SupportoBullo1 : SupportoVittima2 but why do you help a snitch, maybe one day he can rat on you","25 / 04 / 18 , 09 : 59", - SupportoBullo1 ," SupportoVittima2 but why do you help a snitch, maybe one day he can rat on you",- SupportoBullo1,"SupportoVittima2 but why do you help a snitch, maybe one day he can rat on you",- SupportoBullo1,"SupportoVittima2 but why do you help a snitch, maybe one day he can rat on you"
B_1,201,"‎25 / 04 / 18 , 09 : 59 - SupportoVittima2 : No non lo farà mai io mi fido di lui e lo conosco molto bene","‎25 / 04 / 18 , 09 : 59 - SupportoVittima2 : No he never will, I trust him and I know him very well.","25 / 04 / 18 , 09 : 59", - SupportoVittima2 ," No he never will, I trust him and I know him very well.",- SupportoVittima2,"No he never will, I trust him and I know him very well.",- SupportoVittima2,"No he never will, I trust him and I know him very well."
B_1,202,"‎25 / 04 / 18 , 10 : 00 - SupportoVittima2 : Non farebbe mai qualcosa ai suoi amici","‎25 / 04 / 18 , 10 : 00 - SupportoVittima2 : He would never do anything to his friends","25 / 04 / 18 , 10 : 00", - SupportoVittima2 , He would never do anything to his friends,- SupportoVittima2,He would never do anything to his friends,- SupportoVittima2,He would never do anything to his friends
B_1,203,"‎25 / 04 / 18 , 10 : 00 - SupportoBullo1 : Ma se a fatto la spia ai suoi compagni di classe","‎25 / 04 / 18 , 10 : 00 - SupportoBullo1 : But he ratted out his classmates...","25 / 04 / 18 , 10 : 00", - SupportoBullo1 , But he ratted out his classmates...,- SupportoBullo1,But he ratted out his classmates...,- SupportoBullo1,But he ratted out his classmates...
B_1,204,"‎25 / 04 / 18 , 10 : 00 - SupportoVittima2 : Si pk lo prendevate in giro","‎25 / 04 / 18 , 10 : 00 - SupportoVittima2 : Yes ‘cos you made fun of him","25 / 04 / 18 , 10 : 00", - SupportoVittima2 , Yes ‘cos you made fun of him,- SupportoVittima2,Yes ‘cos you made fun of him,- SupportoVittima2,Yes ‘cos you made fun of him
B_1,205,"‎25 / 04 / 18 , 10 : 01 - SupportoBullo1 : Anche tu","‎25 / 04 / 18 , 10 : 01 - SupportoBullo1 : You too","25 / 04 / 18 , 10 : 01", - SupportoBullo1 , You too,- SupportoBullo1,You too,- SupportoBullo1,You too
B_1,206,"‎25 / 04 / 18 , 10 : 01 - SupportoVittima2 : Io . . . . mai","‎25 / 04 / 18 , 10 : 01 - SupportoVittima2 : I . . . . never","25 / 04 / 18 , 10 : 01", - SupportoVittima2 , I . . . . never,- SupportoVittima2,I . . . . never,- SupportoVittima2,I . . . . never
B_1,207,"‎25 / 04 / 18 , 10 : 01 - SupportoBullo1 : Si , lo prendevi in giro","‎25 / 04 / 18 , 10 : 01 - SupportoBullo1 : Yes, you were teasing him","25 / 04 / 18 , 10 : 01", - SupportoBullo1 ," Yes, you were teasing him",- SupportoBullo1,"Yes, you were teasing him",- SupportoBullo1,"Yes, you were teasing him"
B_1,208,"‎25 / 04 / 18 , 10 : 01 - SupportoVittima2 : Ma valà","‎25 / 04 / 18 , 10 : 01 - SupportoVittima2 : come on","25 / 04 / 18 , 10 : 01", - SupportoVittima2 , come on,- SupportoVittima2,come on,- SupportoVittima2,come on
B_1,209,"‎25 / 04 / 18 , 10 : 02 - SupportoBullo1 : L' anno scorso","‎25 / 04 / 18 , 10 : 02 - SupportoBullo1 : Last year","25 / 04 / 18 , 10 : 02", - SupportoBullo1 , Last year,- SupportoBullo1,Last year,- SupportoBullo1,Last year
B_1,210,"‎25 / 04 / 18 , 10 : 02 - SupportoVittima2 : &#128514;certo certo","‎25 / 04 / 18 , 10 : 02 - SupportoVittima2 : &#128514;sure sure","25 / 04 / 18 , 10 : 02", - SupportoVittima2 , &#128514;sure sure,- SupportoVittima2,&#128514;sure sure,- SupportoVittima2, sure
B_1,211,"‎25 / 04 / 18 , 10 : 02 - SupportoBullo1 : Ma vai a ridere da un'altra parte","‎25 / 04 / 18 , 10 : 02 - SupportoBullo1 : go laugh somewhere else","25 / 04 / 18 , 10 : 02", - SupportoBullo1 , go laugh somewhere else,- SupportoBullo1,go laugh somewhere else,- SupportoBullo1,go laugh somewhere else
B_1,212,"‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Ah si lo conosci molto bene ? Allora pk in classe nessuno lo considera e adesso vi mettete in testa che sia uno dei vostri migliori amici ? ! Facendo così vi sentite più forti ? Più caritatevoli ? Ricordate però che state difendendo una persona che ha fatto la spia su una cazzata che non gli riguardava , quindi state attenti pk quella è la sua vera natura","‎25 / 04 / 18 , 10 : 03 - SupportoBullo2 : Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature","25 / 04 / 18 , 10 : 03", - SupportoBullo2 ," Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature",- SupportoBullo2,"Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature",- SupportoBullo2,"Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature"
B_1,213,"‎25 / 04 / 18 , 10 : 03 - SupportoBullo1 : Inffati","‎25 / 04 / 18 , 10 : 03 - SupportoBullo1 : Indeed","25 / 04 / 18 , 10 : 03", - SupportoBullo1 , Indeed,- SupportoBullo1,Indeed,- SupportoBullo1,Indeed
B_1,214,"‎25 / 04 / 18 , 10 : 29 - SupportoBullo1 : SupportoVittima2 lo sai che Vittima e andato a spifferare che tu prendi brutti voti in inglese","‎25 / 04 / 18 , 10 : 29 - SupportoBullo1 : SupportoVittima2 you know that Vittima spread the word that you get bad grades in English","25 / 04 / 18 , 10 : 29", - SupportoBullo1 , SupportoVittima2 you know that Vittima spread the word that you get bad grades in English,- SupportoBullo1,SupportoVittima2 you know that Vittima spread the word that you get bad grades in English,- SupportoBullo1,SupportoVittima2 you know that Vittima spread the word that you get bad grades in English
B_1,215,"‎25 / 04 / 18 , 10 : 39 - Vittima : Io non ho fatto la spia , ho solo detto la verità alla prof perché non mi sembra il caso di portare le sigarette a scuola","‎25 / 04 / 18 , 10 : 39 - Vittima : I didn't snitch, I just told the teacher the truth because I don't think it's appropriate to bring cigarettes to school.","25 / 04 / 18 , 10 : 39", - Vittima ," I didn't snitch, I just told the teacher the truth because I don't think it's appropriate to bring cigarettes to school.",- Vittima,"I didn't snitch, I just told the teacher the truth because I don't think it's appropriate to bring cigarettes to school.",- Vittima,"I didn't snitch, I just told the teacher the truth because I don't think it's appropriate to bring cigarettes to school."
B_1,216,"‎25 / 04 / 18 , 10 : 39 - Vittima : Tutto qua","‎25 / 04 / 18 , 10 : 39 - Vittima : That's it","25 / 04 / 18 , 10 : 39", - Vittima , That's it,- Vittima,That's it,- Vittima,That's it
B_1,217,"‎25 / 04 / 18 , 10 : 39 - SupportoBullo1 : Ma stai zitto","‎25 / 04 / 18 , 10 : 39 - SupportoBullo1 : Shut up!","25 / 04 / 18 , 10 : 39", - SupportoBullo1 , Shut up!,- SupportoBullo1,Shut up!,- SupportoBullo1,Shut up!
B_1,218,"‎25 / 04 / 18 , 10 : 39 - Vittima : I vostri insulti mi fanno male , ma tanto l'anno prossimo non ci vediamo","‎25 / 04 / 18 , 10 : 39 - Vittima : Your insults hurt me, but anyway we won't see each other next year.","25 / 04 / 18 , 10 : 39", - Vittima ," Your insults hurt me, but anyway we won't see each other next year.",- Vittima,"Your insults hurt me, but anyway we won't see each other next year.",- Vittima,"Your insults hurt me, but anyway we won't see each other next year."
B_1,219,"‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : Beato tu che non gli vedi","‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : Lucky you who don't see it","25 / 04 / 18 , 10 : 40", - SupportoVittima2 , Lucky you who don't see it,- SupportoVittima2,Lucky you who don't see it,- SupportoVittima2,Lucky you who don't see it
B_1,220,"‎25 / 04 / 18 , 10 : 40 - SupportoBullo1 : Stai zitto","‎25 / 04 / 18 , 10 : 40 - SupportoBullo1 : Shut up!","25 / 04 / 18 , 10 : 40", - SupportoBullo1 , Shut up!,- SupportoBullo1,Shut up!,- SupportoBullo1,Shut up!
B_1,221,"‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : Tu ti stai sfogando","‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : You are venting","25 / 04 / 18 , 10 : 40", - SupportoVittima2 , You are venting,- SupportoVittima2,You are venting,- SupportoVittima2,You are venting
B_1,222,"‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : &#128514;","‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : &#128514;","25 / 04 / 18 , 10 : 40", - SupportoVittima2 , &#128514;,- SupportoVittima2,😂,- SupportoVittima2,
